sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,1,2,2
10,2,3,10
15,2,6,20
20,4,6,34
25,7,6,43
30,11,4,52
35,13,5,58
40,15,5,66
45,18,5,72
50,19,6,85
55,21,7,98
60,25,5,105
65,25,8,117
70,28,7,135
75,30,8,146
80,31,9,166
85,37,6,178
90,40,5,190
95,41,7,200
100,44,6,211
105,47,6,219
110,47,8,229
115,51,7,244
120,52,8,260
125,55,8,270
130,58,7,285
135,61,7,298
140,61,9,321
