sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,6
10,1,9,18
15,2,13,40
20,5,15,61
25,7,18,85
30,8,22,114
35,13,22,140
40,16,24,168
45,17,28,197
50,18,32,229
55,23,32,258
60,26,34,282
65,30,35,313
70,34,36,338
75,36,39,370
80,43,37,402
85,45,40,433
90,49,41,457
95,55,40,480
100,57,43,511
105,59,46,542
110,65,45,567
115,69,46,593
120,74,46,617
125,76,49,647
130,81,49,678
135,83,52,712
140,89,51,738
