sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,4
10,0,10,16
15,4,11,30
20,9,11,46
25,12,13,65
30,15,15,80
35,19,16,93
40,23,17,114
45,25,20,139
50,33,17,157
55,39,16,175
60,43,17,196
65,45,20,217
70,48,22,245
75,51,24,270
80,55,25,297
85,59,26,317
90,65,25,341
95,67,28,374
100,73,27,399
105,78,27,419
110,82,28,446
115,83,32,473
120,86,34,500
125,89,36,524
130,96,34,549
135,100,35,575
140,107,33,598
