sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,2
10,2,8,17
15,3,12,35
20,7,13,55
25,9,16,77
30,10,20,105
35,13,22,128
40,17,23,149
45,19,26,177
50,24,26,196
55,29,26,213
60,31,29,238
65,36,29,259
70,38,32,282
75,41,34,312
80,48,32,339
85,54,31,363
90,56,34,392
95,62,33,423
100,67,33,448
105,72,33,472
110,74,36,498
115,77,38,530
120,79,41,556
125,83,42,580
130,88,42,603
135,92,43,635
140,94,46,660
