sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,6
10,1,9,18
15,3,12,40
20,5,15,59
25,8,17,74
30,12,18,92
35,16,19,113
40,18,22,138
45,20,25,161
50,23,27,190
55,29,26,210
60,36,24,232
65,39,26,252
70,42,28,278
75,44,31,305
80,45,35,333
85,49,36,358
90,52,38,388
95,57,38,423
100,62,38,442
105,67,38,459
110,68,42,483
115,71,44,514
120,75,45,543
125,79,46,570
130,82,48,598
135,85,50,631
140,88,52,660
