sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,5
10,1,9,16
15,4,11,26
20,6,14,49
25,11,14,64
30,13,17,82
35,15,20,112
40,20,20,139
45,25,20,161
50,30,20,177
55,34,21,202
60,37,23,233
65,39,26,256
70,41,29,280
75,43,32,309
80,47,33,338
85,51,34,358
90,58,32,382
95,59,36,406
100,68,32,431
105,70,35,458
110,75,35,487
115,77,38,515
120,80,40,541
125,84,41,566
130,87,43,594
135,89,46,624
140,95,45,648
