sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,2
10,2,8,15
15,5,10,27
20,7,13,46
25,8,17,70
30,10,20,98
35,11,24,125
40,16,24,155
45,23,22,178
50,24,26,198
55,25,30,224
60,28,32,252
65,29,36,281
70,32,38,311
75,41,34,336
80,44,36,362
85,46,39,390
90,48,42,416
95,52,43,444
100,55,45,478
105,60,45,506
110,63,47,536
115,70,45,566
120,72,48,596
125,76,49,629
130,78,52,660
135,81,54,689
140,84,56,715
