sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,5,3
10,2,8,18
15,2,13,40
20,5,15,64
25,7,18,89
30,11,19,114
35,17,18,133
40,20,20,160
45,23,22,186
50,30,20,210
55,32,23,235
60,35,25,256
65,38,27,278
70,39,31,305
75,46,29,324
80,49,31,345
85,51,34,376
90,54,36,401
95,59,36,424
100,66,34,447
105,70,35,475
110,73,37,504
115,76,39,533
120,80,40,557
125,84,41,586
130,90,40,602
135,97,38,622
140,102,38,648
