completion_time,task_id,start_time,process_time,num_operations
12,0,0,12,3
22,8,16,6,3
22,2,4,18,3
23,6,12,11,3
24,4,8,16,3
32,9,18,14,3
34,5,10,24,3
34,14,28,6,3
36,3,6,30,3
39,16,32,7,3
44,18,36,8,3
44,12,24,20,3
54,11,22,32,3
55,17,34,21,3
59,20,40,19,3
60,21,42,18,3
60,19,38,22,3
65,22,44,21,3
68,23,46,22,3
71,1,2,69,3
75,13,26,49,3
76,26,52,24,3
79,36,72,7,3
81,10,20,61,3
83,27,54,29,3
86,33,66,20,3
87,29,58,29,3
88,15,30,58,3
93,31,62,31,3
95,39,78,17,3
100,34,68,32,3
105,35,70,35,3
109,32,64,45,3
112,38,76,36,3
113,28,56,57,3
116,42,84,32,3
117,41,82,35,3
121,44,88,33,3
122,49,98,24,3
125,30,60,65,3
127,51,102,25,3
129,24,48,81,3
131,37,74,57,3
135,54,108,27,3
136,40,80,56,3
137,56,112,25,3
139,46,92,47,3
