completion_time,task_id,start_time,process_time,num_operations
10,2,4,6,3
11,1,2,9,3
14,3,6,8,3
14,0,0,14,3
15,4,8,7,3
18,5,10,8,3
24,8,16,8,3
24,6,12,12,3
26,9,18,8,3
27,10,20,7,3
33,11,22,11,3
35,12,24,11,3
44,14,28,16,3
45,15,30,15,3
47,7,14,33,3
50,13,26,24,3
50,16,32,18,3
53,18,36,17,3
60,20,40,20,3
63,21,42,21,3
67,23,46,21,3
68,26,52,16,3
70,28,56,14,3
72,27,54,18,3
74,19,38,36,3
80,24,48,32,3
83,29,58,25,3
87,37,74,13,3
88,34,68,20,3
89,25,50,39,3
89,17,34,55,3
90,36,72,18,3
90,35,70,20,3
91,22,44,47,3
94,31,62,32,3
97,38,76,21,3
97,32,64,33,3
98,39,78,20,3
99,30,60,39,3
101,33,66,35,3
101,40,80,21,3
108,42,84,24,3
110,47,94,16,3
110,43,86,24,3
114,49,98,16,3
114,54,108,6,3
117,45,90,27,3
119,51,102,17,3
121,44,88,33,3
124,50,100,24,3
133,64,128,5,3
134,53,106,28,3
138,41,82,56,3
