sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,3,3
10,0,5,14
15,5,3,20
20,5,5,28
25,6,7,39
30,6,9,53
35,7,11,70
40,8,12,81
45,9,14,97
50,13,12,112
55,14,14,132
60,15,15,151
65,20,13,165
70,22,13,178
75,24,14,191
80,24,16,208
85,27,16,225
90,28,17,243
95,31,17,258
100,36,14,267
105,38,15,283
110,43,12,297
115,46,12,308
120,49,11,321
125,52,11,336
130,54,11,349
135,58,10,360
140,60,10,373
