completion_time,task_id,start_time,process_time,num_operations
5,0,0,5,3
12,2,4,8,3
15,3,6,9,3
17,4,8,9,3
18,1,2,16,3
19,7,14,5,3
25,5,10,15,3
26,6,12,14,3
29,8,16,13,3
29,10,20,9,3
29,11,22,7,3
34,12,24,10,3
34,9,18,16,3
35,14,28,7,3
45,16,32,13,3
45,15,30,15,3
47,13,26,21,3
52,20,40,12,3
54,23,46,8,3
54,22,44,10,3
55,21,42,13,3
58,17,34,24,3
60,18,36,24,3
62,28,56,6,3
63,19,38,25,3
66,27,54,12,3
66,30,60,6,3
67,26,52,15,3
68,25,50,18,3
69,24,48,21,3
71,32,64,7,3
75,29,58,17,3
83,36,72,11,3
83,38,76,7,3
85,35,70,15,3
91,31,62,29,3
92,39,78,14,3
94,34,68,26,3
94,33,66,28,3
104,45,90,14,3
105,40,80,25,3
106,50,100,6,3
106,42,84,22,3
107,43,86,21,3
110,37,74,36,3
117,48,96,21,3
118,44,88,30,3
122,52,104,18,3
130,61,122,8,3
137,56,112,25,3
137,51,102,35,3
138,49,98,40,3
139,63,126,13,3
