completion_time,task_id,start_time,process_time,num_operations
4,0,0,4,3
10,1,2,8,3
16,2,4,12,3
19,4,8,11,3
24,7,14,10,3
28,6,12,16,3
30,5,10,20,3
32,9,18,14,3
36,13,26,10,3
38,8,16,22,3
40,10,20,20,3
42,12,24,18,3
46,16,32,14,3
47,3,6,41,3
49,17,34,15,3
50,11,22,28,3
57,18,36,21,3
58,14,28,30,3
65,22,44,21,3
65,19,38,27,3
71,20,40,31,3
71,21,42,29,3
73,26,52,21,3
74,23,46,28,3
74,15,30,44,3
76,28,56,20,3
77,29,58,19,3
78,24,48,30,3
84,31,62,22,3
86,25,50,36,3
89,30,60,29,3
95,36,72,23,3
100,35,70,30,3
103,32,64,39,3
104,41,82,22,3
106,39,78,28,3
110,45,90,20,3
113,34,68,45,3
113,33,66,47,3
115,27,54,61,3
116,47,94,22,3
120,37,74,46,3
121,42,84,37,3
126,44,88,38,3
126,46,92,34,3
128,54,108,20,3
130,51,102,28,3
136,50,100,36,3
140,38,76,64,3
140,48,96,44,3
