sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,1,2,1
10,1,4,11
15,2,6,22
20,4,6,33
25,6,7,43
30,9,6,52
35,10,8,64
40,12,8,76
45,12,11,93
50,16,9,107
55,17,11,125
60,17,13,137
65,19,14,157
70,19,16,176
75,21,17,192
80,22,18,209
85,22,21,228
90,22,23,245
95,23,25,260
100,25,25,274
105,28,25,290
110,28,27,308
115,32,26,324
120,36,24,337
125,40,23,352
130,43,22,366
135,46,22,384
140,47,23,403
