completion_time,task_id,start_time,process_time,num_operations
4,0,0,4,3
13,2,4,9,3
16,5,10,6,3
18,1,2,16,3
19,3,6,13,3
21,4,8,13,3
22,7,14,8,3
25,9,18,7,3
29,11,22,7,3
35,10,20,15,3
38,12,24,14,3
38,15,30,8,3
39,6,12,27,3
41,8,16,25,3
44,18,36,8,3
51,16,32,19,3
55,14,28,27,3
56,19,38,18,3
58,17,34,24,3
59,20,40,19,3
63,22,44,19,3
64,23,46,18,3
64,13,26,38,3
66,21,42,24,3
67,30,60,7,3
72,25,50,22,3
74,28,56,18,3
75,26,52,23,3
76,27,54,22,3
76,36,72,4,3
77,29,58,19,3
78,24,48,30,3
82,34,68,14,3
89,31,62,27,3
90,32,64,26,3
92,33,66,26,3
95,38,76,19,3
95,45,90,5,3
97,40,80,17,3
97,35,70,27,3
101,41,82,19,3
105,37,74,31,3
107,51,102,5,3
108,42,84,24,3
109,48,96,13,3
110,43,86,24,3
112,39,78,34,3
115,44,88,27,3
118,46,92,26,3
119,55,110,9,3
120,49,98,22,3
121,47,94,27,3
121,56,112,9,3
125,50,100,25,3
129,52,104,25,3
131,58,116,15,3
132,53,106,26,3
135,59,118,17,3
140,57,114,26,3
