sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,51,5
10,0,101,16
15,0,151,26
20,0,200,37
25,0,250,51
30,0,300,64
35,0,350,77
40,1,399,89
45,1,449,101
50,1,499,110
55,1,549,118
60,1,599,133
65,1,649,143
70,1,699,154
75,1,749,169
80,1,800,179
85,2,849,192
90,2,899,205
95,2,949,218
100,2,999,227
105,2,1049,238
110,2,1099,251
115,2,1149,262
120,2,1199,275
125,2,1249,288
130,2,1299,298
135,2,1349,310
140,2,1399,325
