completion_time,task_id,start_time,process_time,num_operations
4.0,0,0.0,4.0,3
5.5,3,1.5,4.0,3
5.5,1,0.5,5.0,3
8.0,5,2.5,5.5,3
10.0,6,3.0,7.0,3
11.0,13,6.5,4.5,3
11.0,11,5.5,5.5,3
12.0,10,5.0,7.0,3
13.0,2,1.0,12.0,3
13.0,12,6.0,7.0,3
14.0,7,3.5,10.5,3
14.0,4,2.0,12.0,3
14.5,14,7.0,7.5,3
15.0,9,4.5,10.5,3
16.0,21,10.5,5.5,3
16.0,22,11.0,5.0,3
19.5,26,13.0,6.5,3
20.0,16,8.0,12.0,3
20.0,24,12.0,8.0,3
21.0,33,16.5,4.5,3
21.0,15,7.5,13.5,3
21.5,18,9.0,12.5,3
22.0,17,8.5,13.5,3
22.5,8,4.0,18.5,3
23.0,31,15.5,7.5,3
24.0,29,14.5,9.5,3
24.0,25,12.5,11.5,3
24.5,35,17.5,7.0,3
25.0,38,19.0,6.0,3
25.5,39,19.5,6.0,3
26.0,20,10.0,16.0,3
26.0,37,18.5,7.5,3
26.0,19,9.5,16.5,3
26.5,36,18.0,8.5,3
28.5,48,24.0,4.5,3
29.0,28,14.0,15.0,3
29.5,43,21.5,8.0,3
29.5,23,11.5,18.0,3
29.5,44,22.0,7.5,3
31.0,32,16.0,15.0,3
32.0,56,28.0,4.0,3
32.5,46,23.0,9.5,3
32.5,53,26.5,6.0,3
33.0,27,13.5,19.5,3
33.0,52,26.0,7.0,3
34.0,50,25.0,9.0,3
34.5,47,23.5,11.0,3
34.5,40,20.0,14.5,3
34.5,34,17.0,17.5,3
35.0,42,21.0,14.0,3
36.0,51,25.5,10.5,3
36.0,54,27.0,9.0,3
36.0,45,22.5,13.5,3
37.0,61,30.5,6.5,3
38.0,49,24.5,13.5,3
38.5,58,29.0,9.5,3
39.0,55,27.5,11.5,3
41.0,30,15.0,26.0,3
42.0,70,35.0,7.0,3
42.0,66,33.0,9.0,3
42.0,64,32.0,10.0,3
43.0,76,38.0,5.0,3
43.0,77,38.5,4.5,3
44.5,67,33.5,11.0,3
44.5,62,31.0,13.5,3
45.0,60,30.0,15.0,3
46.0,74,37.0,9.0,3
46.0,65,32.5,13.5,3
47.0,73,36.5,10.5,3
47.5,82,41.0,6.5,3
48.0,72,36.0,12.0,3
48.0,69,34.5,13.5,3
49.0,41,20.5,28.5,3
49.5,78,39.0,10.5,3
50.0,71,35.5,14.5,3
50.0,89,44.5,5.5,3
50.5,81,40.5,10.0,3
50.5,75,37.5,13.0,3
51.0,57,28.5,22.5,3
51.0,79,39.5,11.5,3
52.5,92,46.0,6.5,3
52.5,97,48.5,4.0,3
53.5,90,45.0,8.5,3
53.5,68,34.0,19.5,3
54.5,91,45.5,9.0,3
54.5,85,42.5,12.0,3
54.5,83,41.5,13.0,3
54.5,93,46.5,8.0,3
55.0,63,31.5,23.5,3
56.0,104,52.0,4.0,3
56.5,87,43.5,13.0,3
56.5,80,40.0,16.5,3
57.0,84,42.0,15.0,3
57.5,59,29.5,28.0,3
58.0,95,47.5,10.5,3
58.5,100,50.0,8.5,3
58.5,94,47.0,11.5,3
59.0,106,53.0,6.0,3
60.0,98,49.0,11.0,3
61.0,105,52.5,8.5,3
61.0,108,54.0,7.0,3
62.0,107,53.5,8.5,3
62.0,112,56.0,6.0,3
62.5,102,51.0,11.5,3
63.0,86,43.0,20.0,3
63.0,113,56.5,6.5,3
63.0,99,49.5,13.5,3
65.0,101,50.5,14.5,3
65.0,88,44.0,21.0,3
67.0,119,59.5,7.5,3
68.0,120,60.0,8.0,3
68.0,117,58.5,9.5,3
68.0,118,59.0,9.0,3
69.0,122,61.0,8.0,3
69.0,109,54.5,14.5,3
70.0,125,62.5,7.5,3
71.0,115,57.5,13.5,3
71.0,134,67.0,4.0,3
72.0,132,66.0,6.0,3
73.0,103,51.5,21.5,3
73.0,127,63.5,9.5,3
73.0,136,68.0,5.0,3
73.0,129,64.5,8.5,3
73.0,121,60.5,12.5,3
73.5,96,48.0,25.5,3
73.5,110,55.0,18.5,3
74.0,116,58.0,16.0,3
74.0,114,57.0,17.0,3
74.0,131,65.5,8.5,3
74.5,128,64.0,10.5,3
75.0,124,62.0,13.0,3
75.5,111,55.5,20.0,3
77.0,123,61.5,15.5,3
77.0,137,68.5,8.5,3
77.0,130,65.0,12.0,3
78.0,126,63.0,15.0,3
78.5,145,72.5,6.0,3
79.0,140,70.0,9.0,3
79.0,135,67.5,11.5,3
80.0,138,69.0,11.0,3
80.0,143,71.5,8.5,3
80.0,133,66.5,13.5,3
80.0,139,69.5,10.5,3
81.0,147,73.5,7.5,3
83.0,155,77.5,5.5,3
83.0,141,70.5,12.5,3
83.0,142,71.0,12.0,3
84.5,153,76.5,8.0,3
85.0,148,74.0,11.0,3
85.0,154,77.0,8.0,3
85.0,144,72.0,13.0,3
86.5,161,80.5,6.0,3
87.0,158,79.0,8.0,3
87.0,150,75.0,12.0,3
88.0,157,78.5,9.5,3
88.5,169,84.5,4.0,3
89.5,146,73.0,16.5,3
90.5,159,79.5,11.0,3
91.0,149,74.5,16.5,3
93.0,168,84.0,9.0,3
93.0,151,75.5,17.5,3
93.0,162,81.0,12.0,3
93.5,171,85.5,8.0,3
94.0,164,82.0,12.0,3
95.0,172,86.0,9.0,3
95.0,174,87.0,8.0,3
95.0,178,89.0,6.0,3
95.0,167,83.5,11.5,3
95.0,176,88.0,7.0,3
95.5,156,78.0,17.5,3
96.0,165,82.5,13.5,3
96.0,173,86.5,9.5,3
96.5,175,87.5,9.0,3
97.0,152,76.0,21.0,3
98.0,163,81.5,16.5,3
99.0,179,89.5,9.5,3
100.0,186,93.0,7.0,3
100.5,181,90.5,10.0,3
100.5,160,80.0,20.5,3
101.5,182,91.0,10.5,3
102.0,166,83.0,19.0,3
102.5,180,90.0,12.5,3
