completion_time,task_id,start_time,process_time,num_operations
9,0,0,9,3
9,1,2,7,3
11,2,4,7,3
15,4,8,7,3
17,3,6,11,3
21,5,10,11,3
22,9,18,4,3
24,7,14,10,3
25,8,16,9,3
25,10,20,5,3
28,11,22,6,3
30,6,12,18,3
32,14,28,4,3
35,12,24,11,3
36,15,30,6,3
42,16,32,10,3
46,19,38,8,3
48,20,40,8,3
51,17,34,17,3
52,13,26,26,3
52,21,42,10,3
53,22,44,9,3
56,23,46,10,3
58,27,54,4,3
59,24,48,11,3
59,26,52,7,3
61,25,50,11,3
62,28,56,6,3
67,29,58,9,3
69,31,62,7,3
69,18,36,33,3
72,32,64,8,3
73,30,60,13,3
74,34,68,6,3
75,33,66,9,3
77,35,70,7,3
79,37,74,5,3
82,39,78,4,3
82,36,72,10,3
87,40,80,7,3
88,41,82,6,3
89,38,76,13,3
90,42,84,6,3
94,44,88,6,3
97,46,92,5,3
97,45,90,7,3
101,47,94,7,3
103,49,98,5,3
107,43,86,21,3
108,48,96,12,3
109,52,104,5,3
109,50,100,9,3
110,51,102,8,3
113,53,106,7,3
114,55,110,4,3
116,54,108,8,3
118,56,112,6,3
122,57,114,8,3
128,58,116,12,3
131,62,124,7,3
132,61,122,10,3
135,59,118,17,3
135,63,126,9,3
136,65,130,6,3
137,64,128,9,3
137,60,120,17,3
139,67,134,5,3
140,66,132,8,3
