sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,3,4
10,1,4,13
15,4,4,22
20,7,3,31
25,8,5,42
30,10,5,58
35,11,7,71
40,13,7,91
45,15,8,109
50,19,6,123
55,22,6,136
60,24,6,151
65,27,6,165
70,28,7,180
75,29,9,200
80,31,9,224
85,35,8,243
90,37,8,258
95,40,8,270
100,44,6,290
105,47,6,307
110,49,6,321
115,53,5,332
120,54,6,346
125,55,8,366
130,57,8,387
135,57,11,410
140,61,9,437
