completion_time,task_id,start_time,process_time,num_operations
5,0,0,5,3
8,2,4,4,3
16,5,10,6,3
18,4,8,10,3
20,7,14,6,3
21,1,2,19,3
22,6,12,10,3
26,3,6,20,3
26,9,18,8,3
27,8,16,11,3
32,12,24,8,3
34,11,22,12,3
38,15,30,8,3
38,14,28,10,3
39,10,20,19,3
41,13,26,15,3
43,18,36,7,3
48,17,34,14,3
50,19,38,12,3
53,21,42,11,3
54,23,46,8,3
54,16,32,22,3
59,22,44,15,3
59,27,54,5,3
61,25,50,11,3
66,24,48,18,3
66,26,52,14,3
72,33,66,6,3
73,20,40,33,3
73,32,64,9,3
74,34,68,6,3
76,28,56,20,3
76,31,62,14,3
80,36,72,8,3
81,30,60,21,3
82,29,58,24,3
82,35,70,12,3
85,37,74,11,3
86,38,76,10,3
90,40,80,10,3
91,39,78,13,3
92,43,86,6,3
99,45,90,9,3
99,46,92,7,3
101,44,88,13,3
106,41,82,24,3
106,48,96,10,3
107,42,84,23,3
107,50,100,7,3
108,49,98,10,3
109,52,104,5,3
113,47,94,19,3
116,51,102,14,3
116,53,106,10,3
126,59,118,8,3
128,57,114,14,3
128,58,116,12,3
129,56,112,17,3
131,55,110,21,3
133,61,122,11,3
139,62,124,15,3
140,63,126,14,3
