sample_time,tasks_completed,work_in_process,tasks_forwarded
0,0,1,0
5,0,3,4
10,1,4,12
15,3,5,26
20,4,6,41
25,6,7,56
30,8,7,75
35,8,10,99
40,12,8,118
45,17,6,131
50,20,5,143
55,23,5,153
60,25,5,166
65,26,7,183
70,27,8,205
75,32,6,217
80,33,7,230
85,37,6,246
90,38,7,266
95,40,8,284
100,42,8,306
105,45,8,319
110,47,8,337
115,51,7,355
120,54,6,368
125,58,5,379
130,58,7,396
135,63,5,413
140,66,4,421
