completion_time,task_id,start_time,process_time,num_operations
8,0,0,8,3
9,1,2,7,3
10,2,4,6,3
14,3,6,8,3
19,5,10,9,3
20,4,8,12,3
22,9,18,4,3
24,7,14,10,3
26,10,20,6,3
26,8,16,10,3
27,11,22,5,3
27,6,12,15,3
33,13,26,7,3
34,12,24,10,3
37,14,28,9,3
40,17,34,6,3
41,19,38,3,3
48,20,40,8,3
48,15,30,18,3
49,16,32,17,3
51,18,36,15,3
52,23,46,6,3
53,22,44,9,3
56,21,42,14,3
63,29,58,5,3
64,26,52,12,3
66,27,54,12,3
69,24,48,21,3
71,25,50,21,3
71,33,66,5,3
71,28,56,15,3
73,32,64,9,3
77,30,60,17,3
79,35,70,9,3
79,31,62,17,3
80,37,74,6,3
81,38,76,5,3
83,34,68,15,3
88,39,78,10,3
88,40,80,8,3
91,42,84,7,3
94,36,72,22,3
95,43,86,9,3
95,45,90,5,3
97,44,88,9,3
97,41,82,15,3
98,46,92,6,3
101,48,96,5,3
106,47,94,12,3
109,49,98,11,3
111,51,102,9,3
114,50,100,14,3
114,52,104,10,3
117,55,110,7,3
120,56,112,8,3
123,58,116,7,3
129,57,114,15,3
129,59,118,11,3
130,53,106,24,3
130,54,108,22,3
132,62,124,8,3
133,61,122,11,3
134,60,120,14,3
135,64,128,7,3
135,63,126,9,3
136,65,130,6,3
140,67,134,6,3
140,66,132,8,3
