completion_time,task_id,start_time,process_time,num_operations
7,1,2,5,3
11,2,4,7,3
13,0,0,13,3
14,4,8,6,3
14,3,6,8,3
22,7,14,8,3
23,6,12,11,3
25,5,10,15,3
28,9,18,10,3
31,8,16,15,3
31,12,24,7,3
32,11,22,10,3
32,13,26,6,3
34,14,28,6,3
36,15,30,6,3
40,17,34,6,3
48,19,38,10,3
48,21,42,6,3
49,20,40,9,3
49,16,32,17,3
54,22,44,10,3
56,25,50,6,3
57,24,48,9,3
58,10,20,38,3
60,26,52,8,3
61,27,54,7,3
62,18,36,26,3
65,29,58,7,3
66,30,60,6,3
74,31,62,12,3
74,35,70,4,3
75,23,46,29,3
76,34,68,8,3
77,32,64,13,3
77,36,72,5,3
77,28,56,21,3
79,33,66,13,3
84,37,74,10,3
86,39,78,8,3
88,41,82,6,3
91,38,76,15,3
92,44,88,4,3
93,40,80,13,3
96,43,86,10,3
97,42,84,13,3
100,45,90,10,3
102,48,96,6,3
105,49,98,7,3
107,46,92,15,3
111,50,100,11,3
115,52,104,11,3
116,47,94,22,3
116,54,108,8,3
117,55,110,7,3
118,51,102,16,3
126,57,114,12,3
127,60,120,7,3
130,61,122,8,3
133,59,118,15,3
134,53,106,28,3
136,58,116,20,3
137,63,126,11,3
138,56,112,26,3
