completion_time,task_id,start_time,process_time,num_operations
10,1,2,8,3
10,2,4,6,3
20,5,10,10,3
20,6,12,8,3
22,8,16,6,3
22,3,6,16,3
22,7,14,8,3
24,0,0,24,3
27,10,20,7,3
29,9,18,11,3
30,12,24,6,3
31,13,26,5,3
35,14,28,7,3
36,4,8,28,3
36,11,22,14,3
41,15,30,11,3
42,18,36,6,3
45,19,38,7,3
48,16,32,16,3
50,20,40,10,3
58,23,46,12,3
59,17,34,25,3
62,26,52,10,3
64,21,42,22,3
65,29,58,7,3
66,30,60,6,3
66,28,56,10,3
69,27,54,15,3
71,25,50,21,3
72,24,48,24,3
72,31,62,10,3
73,32,64,9,3
79,33,66,13,3
80,34,68,12,3
82,35,70,12,3
82,37,74,8,3
85,40,80,5,3
85,36,72,13,3
86,38,76,10,3
89,39,78,11,3
91,42,84,7,3
96,41,82,14,3
96,44,88,8,3
98,22,44,54,3
101,48,96,5,3
103,47,94,9,3
105,45,90,15,3
105,46,92,13,3
112,43,86,26,3
115,50,100,15,3
118,55,110,8,3
119,51,102,17,3
120,56,112,8,3
122,52,104,18,3
126,54,108,18,3
127,58,116,11,3
132,62,124,8,3
134,53,106,28,3
134,57,114,20,3
135,59,118,17,3
135,49,98,37,3
138,63,126,12,3
138,60,120,18,3
139,64,128,11,3
