sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,2,6
20,4,6
25,4,9
30,5,10
35,7,11
40,9,11
45,11,12
50,14,11
55,15,13
60,17,13
65,19,14
70,20,15
75,21,17
80,25,15
85,26,17
90,26,19
95,32,16
100,34,16
105,37,16
110,38,17
115,38,20
120,39,21
125,44,19
130,46,19
135,47,21
140,49,21
