sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,2,6
20,3,7
25,4,9
30,5,10
35,5,13
40,8,12
45,11,12
50,11,14
55,12,16
60,14,16
65,14,19
70,17,18
75,19,19
80,23,17
85,25,18
90,26,19
95,29,19
100,31,19
105,31,22
110,34,21
115,38,20
120,39,21
125,41,22
130,45,20
135,46,22
140,47,23
