sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,1,7
20,4,6
25,6,7
30,6,9
35,8,10
40,10,10
45,11,12
50,12,13
55,14,14
60,17,13
65,20,13
70,22,13
75,25,13
80,27,13
85,30,13
90,35,10
95,35,13
100,36,14
105,39,14
110,40,15
115,43,15
120,44,16
125,47,16
130,48,17
135,52,16
140,53,17
