sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,1,7
20,2,8
25,4,9
30,6,9
35,8,10
40,10,10
45,10,13
50,13,12
55,13,15
60,14,16
65,18,15
70,24,11
75,26,12
80,26,14
85,29,14
90,29,16
95,30,18
100,30,20
105,32,21
110,34,21
115,36,22
120,38,22
125,41,22
130,43,22
135,45,23
140,49,21
