sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,2,6
20,4,6
25,5,8
30,10,5
35,12,6
40,13,7
45,17,6
50,17,8
55,19,9
60,22,8
65,25,8
70,26,9
75,28,10
80,33,7
85,35,8
90,37,8
95,40,8
100,42,8
105,44,9
110,46,9
115,47,11
120,49,11
125,52,11
130,54,11
135,56,12
140,59,11
