sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,2,6
20,3,7
25,4,9
30,6,9
35,9,9
40,10,10
45,12,11
50,12,13
55,14,14
60,16,14
65,21,12
70,23,12
75,25,13
80,28,12
85,32,11
90,33,12
95,35,13
100,35,15
105,37,16
110,41,14
115,43,15
120,47,13
125,49,14
130,51,14
135,53,15
140,56,14
