sample_time,tasks_completed,work_in_process
0,0,1
5,1,2
10,1,4
15,2,6
20,4,6
25,7,6
30,7,8
35,9,9
40,12,8
45,12,11
50,13,12
55,14,14
60,14,16
65,16,17
70,17,18
75,20,18
80,20,20
85,21,22
90,22,23
95,24,24
100,26,24
105,26,27
110,28,27
115,31,27
120,34,26
125,36,27
130,36,29
135,37,31
140,41,29
