sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,1,7
20,2,8
25,4,9
30,5,10
35,6,12
40,8,12
45,9,14
50,11,14
55,12,16
60,14,16
65,15,18
70,18,17
75,20,18
80,21,19
85,22,21
90,25,20
95,26,22
100,28,22
105,29,24
110,31,24
115,34,24
120,35,25
125,37,26
130,39,26
135,44,24
140,48,22
