sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,1,7
20,3,7
25,5,8
30,10,5
35,11,7
40,14,6
45,18,5
50,19,6
55,21,7
60,23,7
65,24,9
70,25,10
75,30,8
80,32,8
85,33,10
90,34,11
95,35,13
100,35,15
105,38,15
110,39,16
115,45,13
120,47,13
125,51,12
130,52,13
135,54,14
140,58,12
