sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,2,6
20,3,7
25,5,8
30,7,8
35,8,10
40,10,10
45,11,12
50,11,14
55,15,13
60,17,13
65,18,15
70,19,16
75,21,17
80,23,17
85,25,18
90,27,18
95,27,21
100,27,23
105,28,25
110,29,26
115,29,29
120,30,30
125,31,32
130,34,31
135,35,33
140,36,34
