sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,0,8
20,1,9
25,4,9
30,5,10
35,5,13
40,6,14
45,8,15
50,10,15
55,11,17
60,13,17
65,15,18
70,16,19
75,20,18
80,20,20
85,22,21
90,24,21
95,29,19
100,30,20
105,32,21
110,34,21
115,35,23
120,39,21
125,44,19
130,47,18
135,49,19
140,52,18
