sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,2,6
20,2,8
25,5,8
30,9,6
35,13,5
40,15,5
45,18,5
50,18,7
55,20,8
60,24,6
65,26,7
70,28,7
75,32,6
80,32,8
85,34,9
90,35,10
95,37,11
100,39,11
105,42,11
110,43,12
115,43,15
120,45,15
125,47,16
130,52,13
135,54,14
140,54,16
