sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,2,6
20,5,5
25,7,6
30,8,7
35,10,8
40,13,7
45,15,8
50,16,9
55,18,10
60,20,10
65,26,7
70,28,7
75,29,9
80,30,10
85,32,11
90,37,8
95,40,8
100,43,7
105,44,9
110,47,8
115,49,9
120,53,7
125,56,7
130,58,7
135,62,6
140,63,7
