sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,2,6
20,3,7
25,5,8
30,7,8
35,9,9
40,13,7
45,13,10
50,13,12
55,14,14
60,18,12
65,18,15
70,22,13
75,22,16
80,26,14
85,30,13
90,31,14
95,34,14
100,35,15
105,37,16
110,41,14
115,43,15
120,44,16
125,45,18
130,46,19
135,48,20
140,52,18
