sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,1,7
20,1,9
25,2,11
30,4,11
35,4,14
40,6,14
45,8,15
50,9,16
55,11,17
60,12,18
65,14,19
70,16,19
75,18,20
80,19,21
85,19,24
90,22,23
95,25,23
100,26,24
105,27,26
110,30,25
115,30,28
120,31,29
125,35,28
130,36,29
135,37,31
140,39,31
