sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,2,6
20,3,7
25,4,9
30,5,10
35,7,11
40,9,11
45,11,12
50,13,12
55,14,14
60,14,16
65,15,18
70,15,20
75,19,19
80,24,16
85,25,18
90,26,19
95,26,22
100,28,22
105,29,24
110,30,25
115,30,28
120,31,29
125,33,30
130,35,30
135,38,30
140,38,32
