sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,2,3
15,3,5
20,4,6
25,7,6
30,8,7
35,12,6
40,13,7
45,14,9
50,15,10
55,17,11
60,18,12
65,22,11
70,25,10
75,25,13
80,30,10
85,32,11
90,35,10
95,38,10
100,39,11
105,41,12
110,44,11
115,44,14
120,44,16
125,45,18
130,46,19
135,49,19
140,51,19
