sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,3,5
20,4,6
25,5,8
30,6,9
35,6,12
40,7,13
45,7,16
50,9,16
55,13,15
60,13,17
65,14,19
70,16,19
75,17,21
80,17,23
85,19,24
90,20,25
95,22,26
100,23,27
105,28,25
110,32,23
115,33,25
120,36,24
125,38,25
130,39,26
135,41,27
140,42,28
