sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,2,6
20,5,5
25,7,6
30,8,7
35,9,9
40,11,9
45,13,10
50,16,9
55,19,9
60,20,10
65,24,9
70,27,8
75,27,11
80,29,11
85,30,13
90,31,14
95,31,17
100,32,18
105,35,18
110,36,19
115,36,22
120,37,23
125,38,25
130,39,26
135,40,28
140,43,27
