sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,2,3
15,3,5
20,5,5
25,8,5
30,8,7
35,11,7
40,11,9
45,13,10
50,15,10
55,17,11
60,19,11
65,22,11
70,24,11
75,25,13
80,25,15
85,27,16
90,29,16
95,31,17
100,32,18
105,35,18
110,35,20
115,36,22
120,37,23
125,40,23
130,41,24
135,45,23
140,48,22
