sample_time,tasks_completed,work_in_process
0,0,1
5,1,2
10,1,4
15,4,4
20,6,4
25,9,4
30,11,4
35,12,6
40,14,6
45,17,6
50,20,5
55,21,7
60,24,6
65,26,7
70,28,7
75,32,6
80,34,6
85,35,8
90,39,6
95,42,6
100,46,4
105,48,5
110,49,6
115,52,6
120,55,5
125,57,6
130,58,7
135,62,6
140,65,5
