sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,1,7
20,2,8
25,3,10
30,6,9
35,9,9
40,12,8
45,14,9
50,15,10
55,18,10
60,20,10
65,21,12
70,24,11
75,25,13
80,25,15
85,29,14
90,30,15
95,34,14
100,36,14
105,38,15
110,41,14
115,44,14
120,47,13
125,52,11
130,53,12
135,57,11
140,58,12
