sample_time,tasks_completed,work_in_process
0,0,1
5,1,2
10,1,4
15,3,5
20,6,4
25,7,6
30,8,7
35,10,8
40,12,8
45,14,9
50,15,10
55,19,9
60,20,10
65,23,10
70,24,11
75,26,12
80,28,12
85,32,11
90,34,11
95,35,13
100,40,10
105,41,12
110,41,14
115,45,13
120,47,13
125,48,15
130,48,17
135,51,17
140,53,17
