sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,1,7
20,1,9
25,3,10
30,4,11
35,8,10
40,8,12
45,11,12
50,13,12
55,14,14
60,19,11
65,22,11
70,24,11
75,27,11
80,30,10
85,32,11
90,33,12
95,34,14
100,36,14
105,39,14
110,41,14
115,43,15
120,44,16
125,46,17
130,49,16
135,51,17
140,53,17
