sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,1,7
20,4,6
25,6,7
30,9,6
35,12,6
40,13,7
45,15,8
50,17,8
55,18,10
60,22,8
65,24,9
70,25,10
75,27,11
80,28,12
85,28,15
90,31,14
95,32,16
100,33,17
105,35,18
110,37,18
115,38,20
120,41,19
125,44,19
130,47,18
135,50,18
140,51,19
