sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,1,7
20,2,8
25,4,9
30,7,8
35,9,9
40,11,9
45,13,10
50,14,11
55,14,14
60,14,16
65,15,18
70,16,19
75,18,20
80,22,18
85,23,20
90,25,20
95,26,22
100,27,23
105,29,24
110,35,20
115,38,20
120,41,19
125,44,19
130,44,21
135,48,20
140,50,20
