sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,3,2
15,4,4
20,4,6
25,5,8
30,9,6
35,11,7
40,14,6
45,14,9
50,18,7
55,21,7
60,22,8
65,23,10
70,26,9
75,27,11
80,30,10
85,33,10
90,35,10
95,39,9
100,41,9
105,44,9
110,45,10
115,47,11
120,51,9
125,54,9
130,55,10
135,57,11
140,59,11
