sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,2,3
15,4,4
20,4,6
25,5,8
30,8,7
35,10,8
40,11,9
45,15,8
50,19,6
55,22,6
60,22,8
65,23,10
70,25,10
75,25,13
80,25,15
85,26,17
90,30,15
95,33,15
100,34,16
105,36,17
110,40,15
115,43,15
120,47,13
125,49,14
130,52,13
135,55,13
140,57,13
