sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,4,4
20,6,4
25,7,6
30,9,6
35,11,7
40,15,5
45,16,7
50,18,7
55,19,9
60,19,11
65,20,13
70,23,12
75,24,14
80,25,15
85,27,16
90,29,16
95,32,16
100,35,15
105,39,14
110,42,13
115,44,14
120,46,14
125,50,13
130,51,14
135,52,16
140,57,13
