sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,1,7
20,2,8
25,2,11
30,6,9
35,7,11
40,8,12
45,10,13
50,11,14
55,13,15
60,16,14
65,17,16
70,19,16
75,21,17
80,21,19
85,23,20
90,26,19
95,27,21
100,31,19
105,34,19
110,35,20
115,36,22
120,40,20
125,43,20
130,44,21
135,47,21
140,47,23
