sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,0,5
15,2,6
20,5,5
25,5,8
30,7,8
35,8,10
40,11,9
45,13,10
50,16,9
55,17,11
60,17,13
65,21,12
70,23,12
75,23,15
80,23,17
85,23,20
90,25,20
95,28,20
100,30,20
105,30,23
110,33,22
115,34,24
120,38,22
125,38,25
130,40,25
135,42,26
140,42,28
