sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,2,3
15,3,5
20,5,5
25,7,6
30,9,6
35,12,6
40,13,7
45,15,8
50,16,9
55,20,8
60,22,8
65,25,8
70,27,8
75,28,10
80,32,8
85,33,10
90,34,11
95,38,10
100,40,10
105,43,10
110,44,11
115,46,12
120,47,13
125,50,13
130,50,15
135,52,16
140,55,15
