sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,2,3
15,3,5
20,7,3
25,9,4
30,12,3
35,13,5
40,16,4
45,17,6
50,17,8
55,18,10
60,21,9
65,23,10
70,26,9
75,27,11
80,31,9
85,33,10
90,37,8
95,39,9
100,42,8
105,45,8
110,47,8
115,50,8
120,53,7
125,56,7
130,58,7
135,59,9
140,64,6
