sample_time,tasks_completed,work_in_process
0,0,1
5,1,2
10,1,4
15,3,5
20,3,7
25,7,6
30,9,6
35,10,8
40,12,8
45,13,10
50,14,11
55,16,12
60,19,11
65,21,12
70,23,12
75,25,13
80,28,12
85,30,13
90,33,12
95,34,14
100,35,15
105,35,18
110,38,17
115,42,16
120,45,15
125,46,17
130,49,16
135,51,17
140,55,15
