sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,2,6
20,4,6
25,5,8
30,8,7
35,11,7
40,11,9
45,11,12
50,15,10
55,16,12
60,18,12
65,20,13
70,21,14
75,21,17
80,22,18
85,24,19
90,26,19
95,26,22
100,29,21
105,31,22
110,32,23
115,34,24
120,37,23
125,38,25
130,39,26
135,41,27
140,42,28
