sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,2,3
15,3,5
20,6,4
25,8,5
30,12,3
35,12,6
40,13,7
45,15,8
50,20,5
55,21,7
60,22,8
65,23,10
70,23,12
75,23,15
80,25,15
85,26,17
90,29,16
95,31,17
100,33,17
105,35,18
110,39,16
115,40,18
120,42,18
125,42,21
130,44,21
135,45,23
140,47,23
