sample_time,tasks_completed,work_in_process
0,0,1
5,1,2
10,1,4
15,3,5
20,4,6
25,6,7
30,7,8
35,8,10
40,13,7
45,14,9
50,17,8
55,17,11
60,19,11
65,19,14
70,22,13
75,23,15
80,26,14
85,28,15
90,31,14
95,34,14
100,35,15
105,40,13
110,41,14
115,43,15
120,44,16
125,46,17
130,50,15
135,56,12
140,58,12
