sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,2,3
15,3,5
20,5,5
25,9,4
30,10,5
35,11,7
40,14,6
45,15,8
50,17,8
55,17,11
60,20,10
65,20,13
70,23,12
75,25,13
80,26,14
85,28,15
90,31,14
95,32,16
100,33,17
105,36,17
110,38,17
115,41,17
120,44,16
125,47,16
130,52,13
135,53,15
140,55,15
