sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,3,5
20,3,7
25,4,9
30,6,9
35,7,11
40,10,10
45,11,12
50,11,14
55,15,13
60,18,12
65,20,13
70,21,14
75,22,16
80,25,15
85,28,15
90,29,16
95,32,16
100,32,18
105,37,16
110,38,17
115,39,19
120,41,19
125,43,20
130,44,21
135,47,21
140,49,21
