sample_time,tasks_completed,work_in_process
0,0,1
5,0,3
10,1,4
15,2,6
20,4,6
25,4,9
30,5,10
35,7,11
40,8,12
45,10,13
50,12,13
55,14,14
60,17,13
65,20,13
70,23,12
75,25,13
80,27,13
85,31,12
90,32,13
95,32,16
100,33,17
105,34,19
110,35,20
115,36,22
120,37,23
125,39,24
130,40,25
135,42,26
140,44,26
